Like Crazy,2011,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,3388210,250000,6.7
Another Earth,2011,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,1316074,100000,7
Sound of My Voice,2011,Zal Batmanglij,Christopher Denham,James Urbaniak,Constance Wu,405614,,6.7
Your Sister's Sister,2011,Lynn Shelton,Mark Duplass,Mike Birbiglia,Mel Eslyn,1573712,125000,6.7
The FP,2011,Brandon Trost,Clifton Collins Jr.,Sean Whalen,James DeBello,40557,60000,5.6
Absentia,2011,Mike Flanagan,Justin Gordon,Courtney Bell,Erin Cipolletti,,70000,5.8
Raymond Did It,2011,Travis Legge,Elissa Dowling,Patricia Raven,Lindsay Felton,,40000,3.2
The Ridges,2011,Brandon Landers,Robbie Barnes,Alana Kaniewski,Brandon Landers,,17350,3
All Superheroes Must Die,2011,Jason Trost,Sean Whalen,Jason Trost,Nick Principe,,20000,4
Newlyweds,2011,Edward Burns,Kerry Bishac,Caitlin FitzGerald,Daniella Pineda,4584,9000,6.4
The Dark Knight Rises,2012,Christopher Nolan,Tom Hardy,Christian Bale,Joseph Gordon-Levitt,448130642,250000000,8.5
John Carter,2012,Andrew Stanton,Daryl Sabara,Samantha Morton,Polly Walker,73058679,263700000,6.6
The Avengers,2012,Joss Whedon,Chris Hemsworth,Robert Downey Jr.,Scarlett Johansson,623279547,220000000,8.1
Men in Black 3,2012,Barry Sonnenfeld,Will Smith,Michael Stuhlbarg,Nicole Scherzinger,179020854,225000000,6.8
The Amazing Spider-Man,2012,Marc Webb,Emma Stone,Andrew Garfield,Chris Zylka,262030663,230000000,7
Battleship,2012,Peter Berg,Liam Neeson,Alexander Skarsgard,Tadanobu Asano,65173160,209000000,5.9
Brave,2012,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,237282182,185000000,7.2
Snow White and the Huntsman,2012,Rupert Sanders,Chris Hemsworth,Kristen Stewart,Sam Claflin,155111815,170000000,6.1
Wreck-It Ralph,2012,Rich Moore,Jack McBrayer,Sarah Silverman,Joe Lo Truglio,189412677,165000000,7.8
The Hobbit: An Unexpected Journey,2012,Peter Jackson,Aidan Turner,Adam Brown,James Nesbitt,303001229,180000000,7.9
Wrath of the Titans,2012,Jonathan Liebesman,Liam Neeson,Edgar Ramirez,Lily James,83640426,150000000,5.8
Dark Shadows,2012,Tim Burton,Johnny Depp,Chloe Grace Moretz,Christopher Lee,79711678,100000000,6.2
Madagascar 3: Europe's Most Wanted,2012,Eric Darnell,Jada Pinkett Smith,Martin Short,Cedric the Entertainer,216366733,145000000,6.9
Rise of the Guardians,2012,Peter Ramsey,Hugh Jackman,Kamil McFadden,Khamani Griffin,103400692,145000000,7.3
The Twilight Saga: Breaking Dawn - Part 2,2012,Bill Condon,Robert Pattinson,Kristen Stewart,Taylor Lautner,292298923,120000000,5.5
The Bourne Legacy,2012,Tony Gilroy,Jeremy Renner,Scott Glenn,Stacy Keach,113165635,125000000,6.7
Life of Pi,2012,Ang Lee,Suraj Sharma,Rafe Spall,Tabu,124976634,120000000,8
Prometheus,2012,Ridley Scott,Michael Fassbender,Charlize Theron,Sean Harris,126464904,130000000,7
Django Unchained,2012,Quentin Tarantino,Leonardo DiCaprio,Christoph Waltz,Ato Essandoh,162804648,100000000,8.5
The Expendables 2,2012,Simon West,Jason Statham,Sylvester Stallone,Bruce Willis,85017401,92000000,6.7
The Campaign,2012,Jay Roach,Will Ferrell,Thomas Middleditch,Katherine LaNasa,86897182,95000000,6.2
Ice Age: Continental Drift,2012,Steve Martino,Peter Dinklage,Josh Gad,Drake,161317423,95000000,6.6
Hotel Transylvania,2012,Genndy Tartakovsky,Steve Buscemi,Adam Sandler,Jon Lovitz,148313048,85000000,7.1
Safe House,2012,Daniel Espinosa,Denzel Washington,Ryan Reynolds,Sam Shepard,126149655,85000000,6.8
Mirror Mirror,2012,Tarsem Singh,Julia Roberts,Nathan Lane,Danny Woodburn,64933670,85000000,5.6
The Hunger Games,2012,Gary Ross,Jennifer Lawrence,Josh Hutcherson,Anthony Reynolds,407999255,78000000,7.3
Journey 2: The Mysterious Island,2012,Brad Peyton,Josh Hutcherson,Dwayne Johnson,Kristin Davis,103812241,79000000,5.8
Underworld: Awakening,2012,Mans Marlind,Theo James,Stephen Rea,Sandrine Holt,62321039,70000000,6.4
Rock of Ages,2012,Adam Shankman,James Martin Kelly,Shane Hartline,Celina Beach,38509342,75000000,5.9
Abraham Lincoln: Vampire Hunter,2012,Timur Bekmambetov,Rufus Sewell,Dominic Cooper,Benjamin Walker,37516013,69000000,5.9
Lincoln,2012,Steven Spielberg,Joseph Gordon-Levitt,Hal Holbrook,Bruce McGill,182204440,65000000,7.4
Les Miserables,2012,Tom Hooper,Hugh Jackman,Eddie Redmayne,Anne Hathaway,148775460,61000000,7.6
The Dictator,2012,Larry Charles,Sayed Badreya,Aasif Mandvi,Horatio Sanz,59617068,65000000,6.4
This Means War,2012,McG,Tom Hardy,Abigail Spencer,Warren Christie,54758461,65000000,6.3
Jack Reacher,2012,Christopher McQuarrie,Tom Cruise,Robert Duvall,David Oyelowo,80033643,60000000,7
ParaNorman,2012,Chris Butler,Anna Kendrick,Kodi Smit-McPhee,Elaine Stritch,55994557,60000000,7
Trouble with the Curve,2012,Robert Lorenz,Clint Eastwood,Ed Lauter,Bob Gunton,35754555,,6.8
Red Tails,2012,Anthony Hemingway,David Oyelowo,Nate Parker,Tristan Mack Wilds,49875589,58000000,5.9
That's My Boy,2012,Sean Anders,Adam Sandler,Leighton Meester,Will Forte,36931089,70000000,5.6
The Watch,2012,Akiva Schaffer,Will Forte,Nicholas Braun,Rosemarie DeWitt,34350553,68000000,5.7
Bullet to the Head,2012,Walter Hill,Sylvester Stallone,Jason Momoa,Jon Seda,9483821,55000000,5.7
Zero Dark Thirty,2012,Kathryn Bigelow,Jennifer Ehle,Harold Perrineau,Parker Sawyers,95720716,40000000,7.4
Ted,2012,Seth MacFarlane,Mila Kunis,Seth MacFarlane,Tom Skerritt,218628680,50000000,7
American Reunion,2012,Jon Hurwitz,Alyson Hannigan,Dania Ramirez,Natasha Lyonne,56724080,50000000,6.7
Savages,2012,Oliver Stone,Demian Bichir,Shea Whigham,Gary Stretch,47307550,45000000,6.5
Foodfight!,2012,Lawrence Kasanoff,Jerry Stiller,Larry Miller,Harvey Fierstein,,65000000,1.7
Argo,2012,Ben Affleck,Clea DuVall,Scoot McNairy,Tate Donovan,136019448,44500000,7.7
21 Jump Street,2012,Phil Lord,Channing Tatum,Dax Flame,Rob Riggle,138447667,42000000,7.2
Here Comes the Boom,2012,Frank Coraci,Salma Hayek,Reggie Lee,Charice,45290318,42000000,6.5
One for the Money,2012,Julie Anne Robinson,Fisher Stevens,Debbie Reynolds,Patrick Fischler,26404753,40000000,5.3
Man on a Ledge,2012,Asger Leth,Robert Clohessy,Mandy Gonzalez,J. Smith-Cameron,18600911,42000000,6.6
The Odd Life of Timothy Green,2012,Peter Hedges,Jennifer Garner,Odeya Rush,Common,51853450,25000000,6.6
The Guilt Trip,2012,Anne Fletcher,Miriam Margolyes,Tom Virtue,Julene Renee,37101011,40000000,5.8
Big Miracle,2012,Ken Kwapis,Ted Danson,Tim Blake Nelson,Andrew Daly,20113965,40000000,6.5
A Thousand Words,2012,Brian Robbins,John Gatins,Lou Saliba,Greg Collins,18438149,40000000,5.9
Frankenweenie,2012,Tim Burton,Martin Landau,Catherine O'Hara,Atticus Shaffer,35287788,39000000,7
The Master,2012,Paul Thomas Anderson,Mike Howard,Jeffrey W. Jenkins,Bruce Goodchild,16377274,32000000,7.1
What to Expect When You're Expecting,2012,Kirk Jones,Anna Kendrick,Dennis Quaid,Thomas Lennon,41102171,40000000,5.7
This Is 40,2012,Judd Apatow,Charlyne Yi,Maude Apatow,Mackenzie Aladjem,67523385,35000000,6.2
Alex Cross,2012,Rob Cohen,Cicely Tyson,Chad Lindberg,Carmen Ejogo,25863915,35000000,5.1
Premium Rush,2012,David Koepp,Joseph Gordon-Levitt,Dania Ramirez,Aasif Mandvi,20275446,35000000,6.5
Stolen,2012,Simon West,Nicolas Cage,Mark Valley,Sami Gayle,183125,35000000,5.5
Playing for Keeps,2012,Gabriele Muccino,Gerard Butler,Dennis Quaid,Judy Greer,13101142,35000000,5.7
Step Up Revolution,2012,Scott Speer,Ryan Guzman,Stephen Boss,Misha Gabriel Hamilton,35057332,33000000,6.5
Safe,2012,Boaz Yakin,Jason Statham,Reggie Lee,Robert John Burke,17120019,30000000,6.5
Wanderlust,2012,David Wain,Justin Theroux,Lauren Ambrose,Joe Lo Truglio,17225675,,5.6
Flight,2012,Robert Zemeckis,Denzel Washington,Bruce Greenwood,Nadine Velazquez,93749203,31000000,7.3
The Vow,2012,Michael Sucsy,Channing Tatum,Lucas Bryant,Dillon Casey,125014030,30000000,6.8
Looper,2012,Rian Johnson,Joseph Gordon-Levitt,Bruce Willis,Tracie Thoms,66468315,30000000,7.4
Hope Springs,2012,David Frankel,Meryl Streep,Steve Carell,Jean Smart,63536011,30000000,6.3
The Three Stooges,2012,Bobby Farrelly,Kate Upton,Larry David,Sean Hayes,44328238,,5.1
The Cabin in the Woods,2012,Drew Goddard,Chris Hemsworth,Bradley Whitford,Kristen Connolly,42043633,30000000,7
The Five-Year Engagement,2012,Nicholas Stoller,Alison Brie,Jacki Weaver,David Paymer,28644770,30000000,6.2
Joyful Noise,2012,Todd Graff,Dolly Parton,Jeremy Jordan,Jesse L. Martin,30920167,25000000,5.7
The Raven,2012,James McTeigue,Pam Ferris,Dave Legeno,Kevin McNally,16005978,26000000,6.4
Parental Guidance,2012,Andy Fickman,Bailee Madison,Gedde Watanabe,Tom Everett Scott,77264926,25000000,6.1
The Lucky One,2012,Scott Hicks,Blythe Danner,Riley Thomas Stewart,Jay R. Ferguson,60443237,25000000,6.5
Contraband,2012,Baltasar Kormakur,J.K. Simmons,David O'Hara,Lukas Haas,66489425,25000000,6.5
The Possession,2012,Ole Bornedal,Kyra Sedgwick,Madison Davenport,Natasha Calis,49122319,14000000,5.9
Cirque du Soleil: Worlds Away,2012,Andrew Adamson,Dallas Barnett,Erica Linz,Igor Zaripov,12495865,,6.8
Diary of a Wimpy Kid: Dog Days,2012,David Bowers,Zachary Gordon,Rachael Harris,Karan Brar,49002815,22000000,6.4
Hit and Run,2012,David Palmer,Bradley Cooper,Tom Arnold,Beau Bridges,13746550,2000000,6.1
To Rome with Love,2012,Woody Allen,Ornella Muti,Judy Davis,Alessandra Mastronardi,16684352,17000000,6.3
Silver Linings Playbook,2012,David O. Russell,Jennifer Lawrence,Robert De Niro,Bradley Cooper,132088910,21000000,7.8
Madea's Witness Protection,2012,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,65623128,20000000,4.8
Chasing Mavericks,2012,Michael Apted,Gerard Butler,Abigail Spencer,Leven Rambin,6002756,20000000,7.2
The Cold Light of Day,2012,Mabrouk El Mechri,Henry Cavill,Bruce Willis,Oscar Jaenada,3749061,20000000,4.9
The Oogieloves in the Big Balloon Adventure,2012,Matthew Diamond,Chazz Palminteri,Garrett Clayton,Toni Braxton,1064277,20000000,6.7
Won't Back Down,2012,Daniel Barnz,Holly Hunter,Rosie Perez,Dante Brown,5308553,,6.4
Pitch Perfect,2012,Jason Moore,Anna Kendrick,Hana Mae Lee,Ben Platt,64998368,17000000,7.2
The Apparition,2012,Todd Lincoln,Julianna Guill,Rick Gomez,Tim Williams,4930798,17000000,4.1
Moonrise Kingdom,2012,Wes Anderson,Bruce Willis,Bill Murray,Bob Balaban,45507053,16000000,7.8
Vamps,2012,Amy Heckerling,Taylor Negron,Justin Kirk,Ivan Sergei,2964,16000000,5.1
End of Watch,2012,David Ayer,Jake Gyllenhaal,Anna Kendrick,America Ferrera,40983001,7000000,7.7
The Place Beyond the Pines,2012,Derek Cianfrance,Ryan Gosling,Ben Mendelsohn,Angelo Anthony Pizza,21383298,15000000,7.3
Killing Them Softly,2012,Andrew Dominik,Brad Pitt,Sam Shepard,Ben Mendelsohn,14938570,15000000,6.2
The Man with the Iron Fists,2012,RZA,Rick Yune,RZA,Daniel Wu,15608545,15000000,5.4
Promised Land,2012,Gus Van Sant,Matt Damon,Hal Holbrook,Terry Kinney,7556708,15000000,6.6
Good Deeds,2012,Tyler Perry,Eddie Cibrian,Phylicia Rashad,Jamie Kennedy,35010192,,5.4
Fun Size,2012,Josh Schwartz,Thomas McDonell,Jackson Nicoll,Osric Chau,9402410,14000000,5.4
The Perks of Being a Wallflower,2012,Stephen Chbosky,Logan Lerman,Ezra Miller,Kate Walsh,17738570,13000000,8
Think Like a Man,2012,Tim Story,Chris Brown,Romany Malco,Regina Hall,91547205,12000000,6.6
Act of Valor,2012,Mike McCoy,Alex Veadov,Jason Cottle,Rorke Denver,70011073,12000000,6.5
Chronicle,2012,Josh Trank,Michael Kelly,Alex Russell,Ashley Hinshaw,64572496,12000000,7.1
Project X,2012,Nima Nourizadeh,Dax Flame,Kirby Bliss Blanton,Oliver Cooper,54724272,12000000,6.7
Katy Perry: Part of Me,2012,Dan Cutforth,Lexie Contursi,Ashley Ashida Dixon,Anthony Burrell,25240988,12000000,5.9
Arbitrage,2012,Nicholas Jarecki,Nate Parker,Curtiss Cook,Reg E. Cathey,7918283,12000000,6.6
Darling Companion,2012,Lawrence Kasdan,Dianne Wiest,Mark Duplass,Sam Shepard,793352,,5.1
LOL,2012,Lisa Azuelos,Nora Dunn,Lina Esco,Alix Freihage,,11000000,4.3
Sparkle,2012,Salim Akil,Omari Hardwick,Curtis Armstrong,Mike Epps,24397469,17000000,5.7
Mud,2012,Jeff Nichols,Matthew McConaughey,Tye Sheridan,Sam Shepard,21589307,10000000,7.4
Seeking a Friend for the End of the World,2012,Lorene Scafaria,Steve Carell,Mark Moses,Rob Huebel,6619173,10000000,6.7
The Collection,2012,Marcus Dunstan,Daniel Sharman,Johanna Braddy,Lee Tergesen,6842058,10000000,6.1
Atlas Shrugged II: The Strike,2012,John Putch,Robert Picardo,Diedrich Bader,Esai Morales,3333823,10000000,5.5
The Iceman,2012,Ariel Vromen,Chris Evans,James Franco,Robert Davi,1939441,10000000,6.9
Magic Mike,2012,Steven Soderbergh,Channing Tatum,Alex Pettyfer,Matthew McConaughey,113709992,7000000,6.1
The Words,2012,Brian Klugman,J.K. Simmons,Bradley Cooper,Olivia Wilde,11434867,6000000,7.1
Casa de mi Padre,2012,Matt Piedmont,Will Ferrell,Adrian Martinez,Luis E. Carazo,5895238,6000000,5.5
Deadfall,2012,Stefan Ruzowitzky,Charlie Hunnam,Olivia Wilde,Sissy Spacek,65804,12000000,6.3
Freaky Deaky,2012,Charles Matthau,Billy Burke,Michael Jai White,Bill Duke,,6000000,6.5
Trade of Innocents,2012,Christopher M. Bessette,Mira Sorvino,John Billingsley,Trieu Tran,15059,,5.4
Paranormal Activity 4,2012,Henry Joost,Matt Shively,Brendon Eggertsen,Alisha Boe,53884821,5000000,4.6
Spring Breakers,2012,Harmony Korine,James Franco,Heather Morris,Rachel Korine,14123773,5000000,5.3
Should've Been Romeo,2012,Marc Bennett,Michael Rapaport,Natasha Henstridge,Costas Mandylor,,5000000,6.7
No Vacancy,2012,Chris Stokes,Kristen Quintrall,Rachel Sterling,Black Thomas,,4000000,4.2
How to Fall in Love,2012,Mark Griffiths,Eric Mabius,Gina Holden,Brooke D'Orsay,,4000000,6.3
Day One,2012,Nathan Frankowski,Corbin Bleu,Rus Blackwell,Luis Antonio,,3400000,6.6
Sinister,2012,Scott Derrickson,Danielle Kotch,Victoria Leigh,James Ransone,48056940,3000000,6.8
Frances Ha,2012,Noah Baumbach,Greta Gerwig,Grace Gummer,Vanessa Ray,4063238,,7.4
Bachelorette,2012,Leslye Headland,Kirsten Dunst,Adam Scott,Andrew Rannells,418268,3000000,5.3
Tim and Eric's Billion Dollar Movie,2012,Tim Heidecker,Michael Gross,William Atherton,Bob Ross,200803,3000000,5.3
2016: Obama's America,2012,Dinesh D'Souza,Barack Obama,Zackary Steven Graham,Dinesh D'Souza,33349949,2500000,5.1
Robot & Frank,2012,Jake Schreier,Frank Langella,Joshua Ormond,Ana Gasteyer,3325638,2500000,7.1
Supercapitalist,2012,Simon Yin,Paul Sheehan,Linus Roache,Kathy Uyen,13220,,3.9
Small Apartments,2012,Jonas Akerlund,Noel Gugliemi,Saffron Burrows,Matt Lucas,,2000000,6.1
The Ghastly Love of Johnny X,2012,Paul Bunnell,Kate Maberly,Kevin McCarthy,Paul Williams,2436,2000000,5.7
Beasts of the Southern Wild,2012,Benh Zeitlin,Quvenzhanac Wallis,Gina Montana,Dwight Henry,12784397,1800000,7.3
Dysfunctional Friends,2012,Corey Grant,Christian Keyes,Essence Atkins,Tatyana Ali,,1800000,5.4
The Lords of Salem,2012,Rob Zombie,Sid Haig,Dee Wallace,Michael Berryman,1163508,2500000,5.1
Filly Brown,2012,Youssef Delara,Noel Gugliemi,Jenni Rivera,Jorge Diaz,2833383,427000,5.7
Blue Like Jazz,2012,Steve Taylor,Jason Marsden,Marshall Allman,Eric Lange,594904,1200000,6
Chernobyl Diaries,2012,Bradley Parker,Jesse McCartney,Ingrid Bolso Berdal,Jonathan Sadowski,18112929,1000000,5
The Devil Inside,2012,William Brent Bell,Fernanda Andrade,Claudiu Trandafir,Brian Johnson,53245055,1000000,4.2
The Sessions,2012,Ben Lewin,W. Earl Brown,Adam Arkin,Rhea Perlman,5997134,1000000,7.2
Hardflip,2012,Johnny Remo,Matthew Ziff,Randy Wayne,Raquel Elizabeth Ames,96734,1000000,5.6
Snow White: A Deadly Summer,2012,David DeCoteau,Maureen McCormick,Shanley Caswell,Tim Abell,,1000000,2.2
Black Rock,2012,Katie Aselton,Katie Aselton,Anslem Richardson,Jay Paulson,,,4.7
The Brass Teapot,2012,Ramaa Mosley,Jack McBrayer,Michael Angarano,Alia Shawkat,6643,900000,6.4
For a Good Time Call...,2012,Jamie Travis,James Wolk,Ari Graynor,Nia Vardalos,1243961,850000,6
Celeste & Jesse Forever,2012,Lee Toland Krieger,Ari Graynor,Janel Parrish,Rob Huebel,3094687,,6.7
Vessel,2012,Clark Baker,Taylor Pigeon,Alan Pietruszewski,Whit Spurgeon,,,6.2
Safety Not Guaranteed,2012,Colin Trevorrow,Mary Lynn Rajskub,Mark Duplass,Jeff Garlin,4007792,750000,7
After,2012,Ryan Smith,Sandra Ellis Lafferty,Madison Lintz,Karolina Wydra,,650000,5.4
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,Molly Bernstein,David Mamet,Ricky Jay,Dick Cavett,151389,500000,7.1
The Other Dream Team,2012,Marius A. Markevicius,Tommy Sheppard,Greg Speirs,Mickey Hart,133778,500000,8.4
Detention of the Dead,2012,Alex Craig Mann,Justin Chon,Christa B. Allen,Max Adler,1332,500000,4.6
Girls Gone Dead,2012,Michael Hoffman Jr.,Vincent Chimato,John McGlothlin,Al Sapienza,,500000,3.5
Compliance,2012,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,318622,270000,6.4
The Frozen,2012,Andrew Hyatt,Noah Segan,Brit Morgan,Sedona James,,250000,4.4
Burn,2012,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,111300,225000,7.5
Middle of Nowhere,2012,Ava DuVernay,Omari Hardwick,David Oyelowo,Lorraine Toussaint,78030,200000,6.5
Theresa Is a Mother,2012,C. Fraser Press,Elaine Bromka,Robert Turano,Matthew Gumley,,200000,6.7
Archaeology of a Woman,2012,Sharon Greytak,Sally Kirkland,Alex Emanuel,Elaine Bromka,,200000,8.1
Supporting Characters,2012,Daniel Schechter,Lena Dunham,Kevin Corrigan,Alex Karpovsky,,,6.3
Hayride,2012,Terron R. Parsons,Richard Tyson,Jeremy Sande,Corlandos Scott,,60000,3.4
Run Hide Die,2012,Collin Joseph Neal,Julianne Gabert,Thomas Brophy,Ronee Collins,,50000,3.7
Sanctuary; Quite a Conundrum,2012,Thomas L. Phillips,Julianna Pitt,Joe Coffey,John Lucas,,200000,5.4
Shanghai Calling,2012,Daniel Hsia,Alan Ruck,Daniel Henney,Eliza Coupe,10443,,6.3
The Lone Ranger,2013,Gore Verbinski,Johnny Depp,Ruth Wilson,Tom Wilkinson,89289910,215000000,6.5
Man of Steel,2013,Zack Snyder,Henry Cavill,Christopher Meloni,Harry Lennix,291021565,225000000,7.2
The Hobbit: The Desolation of Smaug,2013,Peter Jackson,Aidan Turner,Adam Brown,James Nesbitt,258355354,225000000,7.9
Iron Man 3,2013,Shane Black,Robert Downey Jr.,Jon Favreau,Don Cheadle,408992272,200000000,7.2
Monsters University,2013,Dan Scanlon,Steve Buscemi,Tyler Labine,Sean Hayes,268488329,200000000,7.3
Oz the Great and Powerful,2013,Sam Raimi,Tim Holmes,Mila Kunis,James Franco,234903076,215000000,6.4
World War Z,2013,Marc Forster,Peter Capaldi,Brad Pitt,Mireille Enos,202351611,190000000,7
Star Trek Into Darkness,2013,J.J. Abrams,Benedict Cumberbatch,Bruce Greenwood,Noel Clarke,228756232,190000000,7.8
Jack the Giant Slayer,2013,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,65171860,195000000,6.3
Pacific Rim,2013,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,101785482,190000000,7
47 Ronin,2013,Carl Rinsch,Keanu Reeves,Cary-Hiroyuki Tagawa,Jin Akanishi,38297305,175000000,6.3
Frozen,2013,Chris Buck,Josh Gad,Maurice LaMarche,Livvy Stubenrauch,400736600,150000000,7.6
Thor: The Dark World,2013,Alan Taylor,Chris Hemsworth,Natalie Portman,Anthony Hopkins,206360018,170000000,7.1
White House Down,2013,Roland Emmerich,Channing Tatum,Jake Weber,Matt Craven,73103784,150000000,6.4
G.I. Joe: Retaliation,2013,Jon M. Chu,Channing Tatum,Dwayne Johnson,Elodie Yung,122512052,130000000,5.8
Turbo,2013,David Soren,Ryan Reynolds,Snoop Dogg,Ben Schwartz,83024900,135000000,6.5
The Hunger Games: Catching Fire,2013,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Sandra Ellis Lafferty,424645577,130000000,7.6
After Earth,2013,M. Night Shyamalan,Will Smith,Zoe Kravitz,Glenn Morshower,60522097,130000000,4.9
R.I.P.D.,2013,Robert Schwentke,Ryan Reynolds,Jeff Bridges,Stephanie Szostak,33592415,130000000,5.6
Elysium,2013,Neill Blomkamp,Matt Damon,Sharlto Copley,Alice Braga,93050117,115000000,6.6
Oblivion,2013,Joseph Kosinski,Morgan Freeman,Tom Cruise,Zoe Bell,89021735,120000000,7
The Wolverine,2013,James Mangold,Hugh Jackman,Tao Okamoto,Rila Fukushima,132550960,120000000,6.7
The Croods,2013,Kirk De Micco,Ryan Reynolds,Emma Stone,Nicolas Cage,187165546,135000000,7.3
The Smurfs 2,2013,Raja Gosnell,Jacob Tremblay,Nancy O'Dell,Vanessa Matsui,71017784,105000000,5.4
Ender's Game,2013,Gavin Hood,Harrison Ford,Moises Arias,Aramis Knight,61656849,110000000,6.7
Epic,2013,Chris Wedge,Josh Hutcherson,Emma Kenney,Troy Evans,107515297,100000000,6.7
The Wolf of Wall Street,2013,Martin Scorsese,Leonardo DiCaprio,Matthew McConaughey,Jon Favreau,116866727,100000000,8.2
A Good Day to Die Hard,2013,John Moore,Bruce Willis,Cole Hauser,Megalyn Echikunwoke,67344392,92000000,5.3
The Secret Life of Walter Mitty,2013,Ben Stiller,Adam Scott,Adrian Martinez,Joey Slotnick,58229120,90000000,7.3
Percy Jackson: Sea of Monsters,2013,Thor Freudenthal,Logan Lerman,Leven Rambin,Brandon T. Jackson,68558662,90000000,5.9
RED 2,2013,Dean Parisot,Bruce Willis,Anthony Hopkins,Garrick Hagon,53215979,84000000,6.7
Grown Ups 2,2013,Dennis Dugan,Steve Buscemi,Adam Sandler,Jon Lovitz,133668525,80000000,5.4
Walking with Dinosaurs 3D,2013,Barry Cook,Charlie Rowe,Tiya Sircar,Madison Rothschild,36073232,80000000,5.2
Cloudy with a Chance of Meatballs 2,2013,Cody Cameron,Will Forte,Khamani Griffin,Melissa Sturm,119793567,78000000,6.5
Despicable Me 2,2013,Pierre Coffin,Steve Carell,Miranda Cosgrove,Steve Coogan,368049635,76000000,7.5
Now You See Me,2013,Louis Leterrier,Morgan Freeman,Common,Michael Kelly,117698894,75000000,7.3
Olympus Has Fallen,2013,Antoine Fuqua,Gerard Butler,Morgan Freeman,Radha Mitchell,98895417,70000000,6.5
Legends of Oz: Dorothy's Return,2013,Will Finn,Lea Michele,Oliver Platt,Jim Belushi,8460990,70000000,5.6
